WIP,REV NO ,BOM_days,정상,준긴급,최소,LT부족,WO미발행,기타,설계(REV),설계문제,설계보류,자재문제,제작지연,품질문제,CN,CS,DSS,HSCS,LTCS,NA,SDSS,SS,TN,DIA,Joint 수,중량,두께,(주)성광테크,(주)해성기업,대림기업,부흥,삼성중공업(주)거제,삼성중공업_해)의장1부(내부용),삼성중공업_해)의장2부의장4과(내부용,성일SIM함안공장,칠서피앤에스,피앤엘,납품기준일-WO일,Process day(제작반출일-WO일)
3050,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.000 ,1,17.966 ,7.62,0,0,0,0,0,0,0,0,1,0,60,38
3050,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.000 ,3,36.527 ,7.62,0,0,0,0,0,0,0,0,1,0,60,30
3050,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.000 ,0,92.220 ,7.62,0,0,0,0,0,0,0,0,1,0,60,21
3050,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.000 ,3,95.428 ,8.18,0,0,0,0,0,0,0,0,1,0,60,66
3050,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.000 ,2,156.730 ,8.18,0,0,0,0,0,0,0,0,1,0,60,45
3050,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.000 ,1,90.065 ,8.18,0,0,0,0,0,0,0,0,1,0,60,57
3050,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,5,4.623 ,4.55,0,0,0,0,0,0,0,0,1,0,43,46
3050,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,5,4.623 ,4.55,0,0,0,0,0,0,0,0,1,0,43,46
618,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.000 ,8,7.188 ,4.55,0,0,0,0,0,0,1,0,0,0,43,36
618,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.000 ,4,3.749 ,4.55,0,0,0,0,0,0,1,0,0,0,43,46
618,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.000 ,6,7.283 ,4.55,0,0,0,0,0,0,1,0,0,0,43,46
618,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.000 ,4,3.303 ,4.55,0,0,0,0,0,0,1,0,0,0,43,24
1193,1,130,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.750 ,3,2.796 ,2.87,0,0,0,1,0,0,0,0,0,0,60,39
1193,1,130,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.750 ,3,5.212 ,2.87,0,0,0,1,0,0,0,0,0,0,60,39
3050,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.750 ,0,0.328 ,5.56,0,0,0,0,0,0,0,0,1,0,60,25
618,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.000 ,4,22.182 ,5.54,0,0,0,0,0,0,1,0,0,0,60,46
3050,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.000 ,1,31.841 ,5.54,0,0,0,0,0,0,0,0,1,0,60,38
3050,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.000 ,1,17.674 ,7.62,0,0,0,0,0,0,0,0,1,0,60,36
3050,1,66,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.000 ,3,95.428 ,8.18,0,0,0,0,0,0,0,0,1,0,60,30
3050,1,66,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.000 ,2,86.572 ,8.18,0,0,0,0,0,0,0,0,1,0,60,30
618,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.000 ,0,19.605 ,5.54,0,0,0,0,0,0,1,0,0,0,60,50
3050,1,66,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.000 ,1,90.065 ,8.18,0,0,0,0,0,0,0,0,1,0,60,30
3050,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.000 ,6,6.093 ,4.55,0,0,0,0,0,0,0,0,1,0,43,22
677,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,9.377 ,2.5,0,0,0,0,0,0,0,0,0,1,60,21
677,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2.488 ,2.5,0,0,0,0,0,0,0,0,0,1,60,28
677,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2.488 ,2.5,0,0,0,0,0,0,0,0,0,1,60,28
1362,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,25.493 ,12.7,0,0,0,0,0,0,0,1,0,0,60,37
3050,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.000 ,10,7.125 ,4.55,0,0,0,0,0,0,0,0,1,0,60,25
3050,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.000 ,0,12.568 ,5.54,0,0,0,0,0,0,0,0,1,0,60,39
618,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.000 ,0,12.568 ,5.54,0,0,0,0,0,0,1,0,0,0,60,14
618,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.000 ,0,12.876 ,5.54,0,0,0,0,0,0,1,0,0,0,60,14
3050,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.000 ,1,28.654 ,7.62,0,0,0,0,0,0,0,0,1,0,60,22
1193,0,30,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,5,10.865 ,2.5,0,0,0,1,0,0,0,0,0,0,60,58
1193,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,5.122 ,2.5,0,0,0,1,0,0,0,0,0,0,60,58
677,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,7,10.881 ,2.5,0,0,0,0,0,0,0,0,0,1,60,18
677,1,65,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,2,18.915 ,3,0,0,0,0,0,0,0,0,0,1,60,18
677,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,6,8.152 ,3,0,0,0,0,0,0,0,0,0,1,60,18
1193,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,4,8.057 ,2.5,0,0,0,1,0,0,0,0,0,0,60,58
1362,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.000 ,0,180.487 ,7.8,0,0,0,0,0,0,0,1,0,0,60,37
1481,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.000 ,3,326.648 ,7.8,1,0,0,0,0,0,0,0,0,0,60,28
618,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.000 ,6,10.490 ,4.55,0,0,0,0,0,0,1,0,0,0,60,24
618,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.000 ,3,3.283 ,4.55,0,0,0,0,0,0,1,0,0,0,60,36
618,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.000 ,4,4.030 ,4.55,0,0,0,0,0,0,1,0,0,0,60,24
618,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.000 ,2,11.657 ,4.55,0,0,0,0,0,0,1,0,0,0,60,18
3050,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.000 ,5,6.705 ,4.55,0,0,0,0,0,0,0,0,1,0,60,22
618,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.000 ,1,3.093 ,4.55,0,0,0,0,0,0,1,0,0,0,60,24
