WIP,REV NO ,BOM_days,정상,준긴급,최소,LT부족,WO미발행,기타,설계(REV),설계문제,설계보류,자재문제,제작지연,품질문제,CN,CS,DSS,HSCS,LTCS,NA,SDSS,SS,TN,DIA,Joint 수,중량,두께,(주)성광테크,부흥,삼성중공업(주)거제,삼성중공업_해)의장1부(내부용),삼성중공업_해)의장2부의장4과(내부용,성일SIM함안공장,칠서피앤에스,피앤엘,납품기준일-WO일,Process day(입고일-WO일)
2800,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,12,6,0,0,0,0,0,0,1,0,27,40
2800,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,8,22,6,0,0,0,0,0,0,1,0,27,41
2800,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,6,0,0,0,0,0,0,1,0,27,40
2800,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,6,0,0,0,0,0,0,1,0,27,40
2800,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,6,6,0,0,0,0,0,0,1,0,27,40
2800,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,6,0,0,0,0,0,0,1,0,27,40
2800,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,29,6,0,0,0,0,0,0,1,0,27,30
649,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,5,8,3,0,0,0,0,0,0,0,1,27,58
649,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,12,24,3,0,0,0,0,0,0,0,1,27,58
649,1,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,6,18,3,0,0,0,0,0,0,0,1,27,58
649,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,13,27,3,0,0,0,0,0,0,0,1,27,58
649,1,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,6,16,3,0,0,0,0,0,0,0,1,27,58
2800,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,79,6,0,0,0,0,0,0,1,0,27,43
520,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,6,22,6,0,0,0,0,1,0,0,0,27,44
2800,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,5,6,0,0,0,0,0,0,1,0,27,40
2800,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,4,6,0,0,0,0,0,0,1,0,27,47
2800,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4,10,6,0,0,0,0,0,0,1,0,27,47
520,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,23,6,0,0,0,0,1,0,0,0,27,65
2800,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,24,6,0,0,0,0,0,0,1,0,27,43
2800,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,24,6,0,0,0,0,0,0,1,0,27,41
520,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,23,6,0,0,0,0,1,0,0,0,27,65
649,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,7,12,3,0,0,0,0,0,0,0,1,27,62
1181,0,171,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,5,20,4,0,1,0,0,0,0,0,0,40,70
649,0,13,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,14,57,4,0,0,0,0,0,0,0,1,21,45
649,0,132,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5,89,4,0,0,0,0,0,0,0,1,21,58
2800,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,9,131,8,0,0,0,0,0,0,1,0,40,38
2800,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,9,133,8,0,0,0,0,0,0,1,0,40,50
2800,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,9,109,8,0,0,0,0,0,0,1,0,40,50
2800,1,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,11,127,8,0,0,0,0,0,0,1,0,21,43
2800,0,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,9,109,8,0,0,0,0,0,0,1,0,21,43
2800,1,132,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,13,178,8,0,0,0,0,0,0,1,0,21,85
520,0,125,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,25,6,0,0,0,0,1,0,0,0,40,56
649,0,124,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,4,11,3,0,0,0,0,0,0,0,1,40,58
1181,0,124,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,4,9,3,0,1,0,0,0,0,0,0,40,47
2800,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,10,153,8,0,0,0,0,0,0,1,0,40,97
2800,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,12,154,8,0,0,0,0,0,0,1,0,40,50
520,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,6,14,6,0,0,0,0,1,0,0,0,41,56
2800,0,170,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,22,6,0,0,0,0,0,0,1,0,40,43
2800,0,170,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,28,6,0,0,0,0,0,0,1,0,40,82
520,0,170,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,29,6,0,0,0,0,1,0,0,0,40,47
649,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,8,9,3,0,0,0,0,0,0,0,1,41,47
649,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,9,10,3,0,0,0,0,0,0,0,1,41,47
520,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,31,6,0,0,0,0,1,0,0,0,41,44
649,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,9,72,4,0,0,0,0,0,0,0,1,41,54
649,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,7,78,4,0,0,0,0,0,0,0,1,41,45
1181,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,4,20,4,0,1,0,0,0,0,0,0,41,70
520,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,11,6,0,0,0,0,1,0,0,0,41,44
520,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,11,6,0,0,0,0,1,0,0,0,41,44
649,0,119,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,7,98,4,0,0,0,0,0,0,0,1,21,47
1421,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,6,285,21,1,0,0,0,0,0,0,0,29,63
1292,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,7,284,21,0,0,0,0,0,1,0,0,29,79
2800,1,173,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,6,24,6,0,0,0,0,0,0,1,0,41,77
2800,0,173,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,7,40,6,0,0,0,0,0,0,1,0,41,63
2800,0,119,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,9,32,6,0,0,0,0,0,0,1,0,41,58
2800,1,119,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,85,6,0,0,0,0,0,0,1,0,21,72
2800,0,119,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,178,6,0,0,0,0,0,0,1,0,21,47
2800,0,119,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,218,7,0,0,0,0,0,0,1,0,21,47
520,0,116,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,6,36,6,0,0,0,0,1,0,0,0,41,65
520,0,116,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,11,6,0,0,0,0,1,0,0,0,41,44
2800,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,33,6,0,0,0,0,0,0,1,0,21,35
2800,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,18,6,0,0,0,0,0,0,1,0,21,34
2800,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,34,7,0,0,0,0,0,0,1,0,21,72
2800,0,33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,8,21,6,0,0,0,0,0,0,1,0,41,49
649,0,150,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,11,4,3,0,0,0,0,0,0,0,1,41,58
1181,0,111,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,5,3,0,1,0,0,0,0,0,0,21,70
649,0,111,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,13,19,3,0,0,0,0,0,0,0,1,41,58
649,0,111,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,11,9,3,0,0,0,0,0,0,0,1,21,58
649,0,111,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,2,53,3,0,0,0,0,0,0,0,1,41,58
649,0,111,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,6,42,3,0,0,0,0,0,0,0,1,41,58
649,0,111,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,4,41,3,0,0,0,0,0,0,0,1,41,54
1292,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,3,109,8,0,0,0,0,0,1,0,0,41,73
1421,1,111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,5,101,8,1,0,0,0,0,0,0,0,41,63
1292,0,111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,6,0,0,0,0,0,1,0,0,21,56
1421,0,111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,1,0,0,0,0,0,0,0,21,44
1292,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,8,9,0,0,0,0,0,1,0,0,21,70
1292,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,4,21,9,0,0,0,0,0,1,0,0,21,70
1421,0,111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,20,8,1,0,0,0,0,0,0,0,21,43
1292,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,71,9,0,0,0,0,0,1,0,0,41,73
1421,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,125,9,1,0,0,0,0,0,0,0,41,44
1421,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,43,9,1,0,0,0,0,0,0,0,41,44
1292,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,71,9,0,0,0,0,0,1,0,0,41,73
1421,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,5,132,9,1,0,0,0,0,0,0,0,41,44
1421,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,117,9,1,0,0,0,0,0,0,0,41,44
1292,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,134,9,0,0,0,0,0,1,0,0,41,57
1421,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,3,37,7,1,0,0,0,0,0,0,0,41,90
1292,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,16,7,0,0,0,0,0,1,0,0,41,54
1292,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4,31,7,0,0,0,0,0,1,0,0,21,72
1421,0,111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,12,7,1,0,0,0,0,0,0,0,21,44
1292,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,2,271,8,0,0,0,0,0,1,0,0,41,65
1292,0,111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,12,416,8,0,0,0,0,0,1,0,0,21,54
1421,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,102,9,1,0,0,0,0,0,0,0,21,37
1421,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,100,9,1,0,0,0,0,0,0,0,21,37
1292,0,111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,18,9,0,0,0,0,0,1,0,0,21,54
1292,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,6,94,7,0,0,0,0,0,1,0,0,21,90
1292,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,5,201,13,0,0,0,0,0,1,0,0,41,68
1421,1,57,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,8,143,13,1,0,0,0,0,0,0,0,21,55
1421,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,3,142,13,1,0,0,0,0,0,0,0,41,57
1292,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,1,207,13,0,0,0,0,0,1,0,0,41,61
1421,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,7,206,13,1,0,0,0,0,0,0,0,41,90
1292,0,111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,38,9,0,0,0,0,0,1,0,0,21,54
1421,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,38,9,1,0,0,0,0,0,0,0,21,37
1292,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,1,113,7,0,0,0,0,0,1,0,0,41,61
2800,0,150,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,9,125,9,0,0,0,0,0,0,1,0,41,50
2800,0,150,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,311,9,0,0,0,0,0,0,1,0,41,63
2800,1,150,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,12,359,9,0,0,0,0,0,0,1,0,41,63
2800,0,150,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,9,125,9,0,0,0,0,0,0,1,0,41,50
2800,0,150,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,311,9,0,0,0,0,0,0,1,0,41,38
2800,1,150,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,12,359,9,0,0,0,0,0,0,1,0,41,77
2800,1,150,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,7,137,9,0,0,0,0,0,0,1,0,41,63
520,0,150,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,24,6,0,0,0,0,1,0,0,0,41,56
520,0,150,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,6,10,6,0,0,0,0,1,0,0,0,41,56
2800,0,150,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3,29,8,0,0,0,0,0,0,1,0,41,43
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,14,16,6,0,0,0,0,0,0,1,0,41,40
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,7,6,0,0,0,0,0,0,1,0,41,47
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6,8,6,0,0,0,0,0,0,1,0,41,40
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,14,16,6,0,0,0,0,0,0,1,0,41,34
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6,8,6,0,0,0,0,0,0,1,0,41,40
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6,8,6,0,0,0,0,0,0,1,0,41,41
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,9,28,6,0,0,0,0,0,0,1,0,41,63
2800,0,111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,19,6,0,0,0,0,0,0,1,0,21,43
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,33,8,0,0,0,0,0,0,1,0,41,58
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,33,8,0,0,0,0,0,0,1,0,41,54
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,33,8,0,0,0,0,0,0,1,0,41,58
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,33,8,0,0,0,0,0,0,1,0,41,54
2800,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,14,6,0,0,0,0,0,0,1,0,21,35
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,3,103,4,0,0,0,0,0,0,1,0,41,43
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,2,341,18,0,0,0,0,0,0,1,0,41,47
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,2,401,18,0,0,0,0,0,0,1,0,41,47
2800,0,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,2,132,5,0,0,0,0,0,0,1,0,41,43
2800,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,224,5,0,0,0,0,0,0,1,0,21,35
2800,0,111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,4,145,5,0,0,0,0,0,0,1,0,21,47
2800,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,300,5,0,0,0,0,0,0,1,0,21,34
2800,0,111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,3,258,5,0,0,0,0,0,0,1,0,21,47
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24,0,432,6,0,0,0,0,0,0,1,0,41,34
2800,0,111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,4,602,6,0,0,0,0,0,0,1,0,21,47
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,8,23,6,0,0,0,0,0,0,1,0,41,43
2800,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,4,122,4,0,0,0,0,0,0,1,0,41,63
2800,0,111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,3,594,18,0,0,0,0,0,0,1,0,21,47
520,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,22,6,0,0,0,0,1,0,0,0,41,55
2800,0,111,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,4,125,4,0,0,0,0,0,0,1,0,41,58
649,0,158,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,6,23,3,0,0,0,0,0,0,0,1,54,47
358,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,3,0,0,1,0,0,0,0,0,302,16
2800,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,21,9,0,0,0,0,0,0,1,0,21,41
1421,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,6,9,1,0,0,0,0,0,0,0,29,61
520,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,10,6,0,0,0,0,1,0,0,0,21,44
649,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,23,3,0,0,0,0,0,0,0,1,21,27
2800,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,16,6,0,0,0,0,0,0,1,0,21,41
520,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,18,6,0,0,0,0,1,0,0,0,21,62
520,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,11,6,0,0,0,0,1,0,0,0,21,62
520,1,71,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4,7,6,0,0,0,0,1,0,0,0,21,44
520,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,7,6,0,0,0,0,1,0,0,0,21,44
520,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,8,6,0,0,0,0,1,0,0,0,21,44
649,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,23,3,0,0,0,0,0,0,0,1,21,26
2800,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,25,6,0,0,0,0,0,0,1,0,21,41
520,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,8,25,6,0,0,0,0,1,0,0,0,21,62
520,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,24,6,0,0,0,0,1,0,0,0,21,44
649,1,32,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,7,6,3,0,0,0,0,0,0,0,1,54,54
1181,0,77,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,2,14,4,0,1,0,0,0,0,0,0,37,47
649,2,125,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,7,62,4,0,0,0,0,0,0,0,1,22,54
1421,0,132,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,5,279,9,1,0,0,0,0,0,0,0,37,55
520,1,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,8,6,0,0,0,0,1,0,0,0,54,56
2800,0,171,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,6,19,6,0,0,0,0,0,0,1,0,22,30
520,0,171,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4,26,6,0,0,0,0,1,0,0,0,22,56
2800,0,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,8,26,6,0,0,0,0,0,0,1,0,22,41
2800,0,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,26,6,0,0,0,0,0,0,1,0,22,43
520,0,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,17,6,0,0,0,0,1,0,0,0,54,56
520,0,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,18,6,0,0,0,0,1,0,0,0,54,56
520,0,171,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4,18,6,0,0,0,0,1,0,0,0,22,56
520,0,171,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4,28,6,0,0,0,0,1,0,0,0,22,56
2800,0,132,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,18,6,0,0,0,0,0,0,1,0,37,43
1292,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,20,236,9,0,0,0,0,0,1,0,0,54,70
2800,0,118,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,26,6,0,0,0,0,0,0,1,0,22,55
2800,0,118,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,26,6,0,0,0,0,0,0,1,0,22,58
2800,0,118,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,7,32,6,0,0,0,0,0,0,1,0,22,55
520,0,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4,28,6,0,0,0,0,1,0,0,0,22,44
1181,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,2,3,0,1,0,0,0,0,0,0,54,47
2800,1,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,10,6,0,0,0,0,0,0,1,0,22,36
1181,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,23,3,0,1,0,0,0,0,0,0,21,62
520,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,12,6,0,0,0,0,1,0,0,0,21,51
